Symbol,Date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
INTC,2017-12-30,62761000000,0,23692000000,39069000000,13098000000,7474000000,21133000000,17936000000,646000000,20352000000,10751000000,0,0,9601000000,0,9601000000,2.04,1.99,4701000000,4835000000,1.04901758014,0.622504421536,0.415305683466,0.285782571979,0.152977167349,0.164624527971,26065000000,17936000000,9601000000,0.324277815841,0.152977167349
INTC,2016-12-31,59387000000,0,23196000000,36191000000,12740000000,8397000000,23317000000,12874000000,733000000,12936000000,2620000000,0,0,10316000000,0,10316000000,2.18,2.12,4730000000,4875000000,1.01025641026,0.609409466718,0.347954939633,0.216781450486,0.173708050583,0.205145907353,20664000000,12874000000,10316000000,0.217825450014,0.173708050583
INTC,2015-12-26,55355000000,0,20676000000,34679000000,12128000000,7930000000,20677000000,14002000000,337000000,14212000000,2792000000,0,0,11420000000,0,11420000000,2.41,2.33,4742000000,4894000000,0.930935839804,0.626483605817,0.410315238009,0.252949146419,0.206304760184,0.211200433565,22713000000,14002000000,11420000000,0.256742841658,0.206304760184
INTC,2014-12-27,55870000000,0,20261000000,35609000000,11537000000,8136000000,20262000000,15347000000,192000000,15801000000,4097000000,0,0,11704000000,0,11704000000,2.39,2.31,4901000000,5056000000,0.872033227848,0.637354573116,0.427707177376,0.274691247539,0.2094863075,0.184589224987,23896000000,15347000000,11704000000,0.28281725434,0.2094863075
INTC,2013-12-28,52708000000,0,21187000000,31521000000,10611000000,8088000000,19230000000,12291000000,244000000,12611000000,2991000000,0,0,9620000000,0,9620000000,1.94,1.89,4970000000,5097000000,0.878752207181,0.598030659482,0.38557714199,0.233190407528,0.182514988237,0.190957729377,20323000000,12291000000,9620000000,0.239261592168,0.182514988237
INTC,2012-12-29,53341000000,0,20190000000,33151000000,10148000000,8057000000,18513000000,14638000000,90000000,14873000000,3868000000,0,0,11005000000,0,11005000000,2.2,2.13,4996000000,5160000000,0.843023255814,0.621491910538,0.41544028046,0.274423051686,0.206314092349,0.147297575973,22160000000,14638000000,11005000000,0.278828668379,0.206314092349
INTC,2011-12-31,53999000000,0,20242000000,33757000000,8350000000,7670000000,16280000000,17477000000,41000000,17781000000,4839000000,0,0,12942000000,0,12942000000,2.46,2.39,5256000000,5411000000,0.762705599704,0.625141206319,0.435952517639,0.323654141743,0.23967110502,0.188873868035,23541000000,17477000000,12942000000,0.329283875627,0.23967110502
INTC,2010-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTC,2009-12-26,35127000000,-0.0654,15566000000,19561000000,5653000000,7931000000,13850000000,5711000000,-163000000,5704000000,1335000000,0,0,4369000000,0,4369000000,0.79,0.77,5522000000,5557000000,0.56,0.5569,0.302,0.1577,0.124,0.1895,10593000000,5541000000,4369000000,0.1624,0.1244
JNJ,2019-12-29,82059000000,0,27556000000,54503000000,11355000000,22178000000,33533000000,15119000000,318000000,14450000000,2209000000,0,0,15119000000,0,15119000000,5.72,5.63,2645100000,2684300000,3.69444547927,0.664192836861,0.269659635141,0.184245481909,0.184245481909,0.242727793417,22128000000,15119000000,15119000000,0.17609281127,0.184245481909
JNJ,2018-12-31,81581000000,0,27091000000,54490000000,10775000000,22540000000,33315000000,17999000000,1005000000,17999000000,2702000000,0,0,15297000000,0,15297000000,5.7,5.61,2681500000,2728700000,3.47931249313,0.667925129626,0.30556134394,0.220627351957,0.187506894988,0.2271484782,24928000000,17999000000,15297000000,0.220627351957,0.187506894988
JNJ,2018-12-30,81581000000,0.0671157619359,27091000000,54490000000,10775000000,22540000000,32831000000,19798000000,934000000,17999000000,2702000000,0,0,1300000000,0,15297000000,5.7,5.61,2681977969,2692000000,3.32,0.6679,0.317,0.2434,0.017,0.2325,24249000000,18607000000,1300000000,0.2206,0.017
JNJ,2017-12-31,76450000000,0,25354000000,51096000000,10554000000,21420000000,31974000000,17673000000,934000000,17673000000,16373000000,0,0,1300000000,0,1300000000,0.48,0.47,2692000000,2745300000,3.25756747896,0.668358404186,0.304970568999,0.231170699804,0.0170045781557,0.232531066056,23315000000,17673000000,1300000000,0.231170699804,0.0170045781557
JNJ,2017-01-01,71890000000,0,21685000000,50205000000,9095000000,19945000000,29040000000,19803000000,726000000,19803000000,3263000000,0,0,16540000000,0,16540000000,6.04,5.93,2737300000,2788900000,3.09118290365,0.698358603422,0.32768117958,0.275462512171,0.230073723745,0.216177493393,23557000000,19803000000,16540000000,0.275462512171,0.230073723745
JNJ,2016-01-03,70074000000,0,21536000000,48538000000,9046000000,21203000000,30249000000,19196000000,552000000,19196000000,3787000000,0,0,15409000000,0,15409000000,5.56,5.48,2771800000,2812900000,2.90554232287,0.692667751234,0.327396752005,0.273938978794,0.219896109827,0.225704255501,22942000000,19196000000,15409000000,0.273938978794,0.219896109827
JNJ,2014-12-28,74331000000,0,22746000000,51585000000,8494000000,21954000000,30448000000,20563000000,533000000,20563000000,4240000000,0,0,16323000000,0,16323000000,5.8,5.7,2815200000,2863900000,2.71238520898,0.693990394317,0.329041718798,0.276640970793,0.219598821488,0.198530895589,24458000000,20563000000,16323000000,0.276640970793,0.219598821488
JNJ,2013-12-29,71312000000,0,22342000000,48970000000,8183000000,21830000000,30013000000,13831000000,482000000,16781000000,1640000000,0,0,13831000000,0,13831000000,4.92,4.81,2809200000,2877000000,2.53249913104,0.686700695535,0.251500448732,0.19395052726,0.19395052726,0.193782252636,17935000000,13831000000,13831000000,0.23531803904,0.19395052726
JNJ,2012-12-30,67224000000,0,21658000000,45566000000,7665000000,20869000000,28534000000,13775000000,532000000,13775000000,3261000000,0,0,10853000000,0,10853000000,3.94,3.86,2753300000,2812600000,2.35156083339,0.677823396406,0.259446031179,0.204911936213,0.161445317149,0.18538022135,17441000000,13775000000,10853000000,0.204911936213,0.161445317149
JNJ,2012-01-01,65030000000,0,20360000000,44670000000,7548000000,20969000000,28517000000,12361000000,571000000,12361000000,2689000000,0,0,9672000000,0,9672000000,3.54,3.49,2736000000,2775300000,2.21813857961,0.686913732124,0.238643702906,0.190081500846,0.148731354759,0.175380593572,15519000000,12361000000,9672000000,0.190081500846,0.148731354759
JNJ,2011-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,2010-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPM,2019-12-31,1.15627E+11,0,0,1.15627E+11,9821000000,34155000000,43976000000,44545000000,26795000000,44545000000,8114000000,0,0,36431000000,1587000000,36431000000,10.75,10.72,3221500000,3230400000,3.82088905399,1,0.457618030391,0.385247390315,0.315073468999,0.0522888252744,52913000000,44545000000,36431000000,0.385247390315,0.315073468999
JPM,2018-12-31,1.09029E+11,0,0,1.09029E+11,8802000000,33117000000,41919000000,40764000000,22383000000,40764000000,8290000000,0,0,32474000000,1551000000,32474000000,9.04,9,3396400000,3414000000,2.96104276508,1,0.445340230581,0.373882178136,0.297847361711,0.130121343863,48555000000,40764000000,32474000000,0.373882178136,0.297847361711
JPM,2017-12-31,99624000000,0,0,99624000000,7706000000,31009000000,38715000000,35900000000,14275000000,35900000000,11459000000,0,0,24441000000,1663000000,24441000000,6.35,6.31,3551600000,3576800000,2.51425855513,1,0.422378141813,0.360354934554,0.245332450012,-0.0251043925159,42079000000,35900000000,24441000000,0.360354934554,0.245332450012
JPM,2016-12-31,95668000000,0,0,95668000000,6846000000,29979000000,36825000000,34536000000,9818000000,34536000000,9803000000,0,0,24733000000,1647000000,24733000000,6.24,6.19,3618500000,3649800000,2.32231903118,1,0.418258978969,0.360998452983,0.258529497847,0.211105071706,40014000000,34536000000,24733000000,0.360998452983,0.258529497847
JPM,2015-12-31,93543000000,0,0,93543000000,6193000000,29750000000,35943000000,30702000000,7463000000,30702000000,6260000000,0,0,24442000000,1515000000,24442000000,6.05,6,3700400000,3732800000,2.10914059151,1,0.381022631303,0.328212693628,0.261291598516,0.785371433458,35642000000,30702000000,24442000000,0.328212693628,0.261291598516
JPM,2014-12-31,94205000000,0,0,94205000000,5804000000,30160000000,35964000000,29792000000,7897000000,29792000000,8030000000,0,0,21762000000,1125000000,21762000000,5.34,5.29,3763500000,3797500000,1.84068466096,1,0.366763972188,0.316246483732,0.23100684677,0.388440104028,34551000000,29792000000,21762000000,0.316246483732,0.23100684677
JPM,2013-12-31,96606000000,0,0,96606000000,5425000000,30810000000,36872000000,17923000000,9677000000,25914000000,7991000000,0,0,17923000000,805000000,17923000000,4.39,4.35,3782400000,3814900000,1.5874596975,1,0.240450903671,0.185526778875,0.185526778875,1.11745647268,23229000000,17923000000,17923000000,0.268244208434,0.185526778875
JPM,2012-12-31,97031000000,0,0,97031000000,5224000000,30585000000,36766000000,21284000000,11153000000,4395000000,7633000000,0,0,21284000000,653000000,21284000000,5.22,5.2,3809400000,3822200000,1.35890324944,1,0.272397481217,0.219352578042,0.219352578042,0.258463789923,26431000000,21284000000,21284000000,0.0452948026919,0.219352578042
JPM,2011-12-31,97234000000,0,0,97234000000,0,29037000000,29885000000,18976000000,13604000000,26749000000,7773000000,0,0,18976000000,629000000,18976000000,4.5,4.48,3900400000,3920300000,0.993546412264,1,0.24766028344,0.195158072279,0.195158072279,0.986609622149,24081000000,18976000000,18976000000,0.27509924512,0.195158072279
JPM,2010-12-31,0,0,0,0,0,0,0,24859000000,0,24859000000,0,0,0,24859000000,0,24859000000,0,0,0,0,0,0,0,0,0,0,24859000000,24859000000,24859000000,0,0
JPM,2009-12-31,100434000000,0.4934,0,100434000000,0,43227000000,52352000000,48082000000,0,13189000000,4415000000,2954000000,0,8774000000,0,8774000000,2.27,2.26,3940654134,3862800000,0.53,1,0.175,0.1313,0.087,1.2227,17547000000,13189000000,11728000000,0.1313,0.0874
KO,2019-12-31,37266000000,0,14619000000,22647000000,0,12103000000,12103000000,10086000000,946000000,10786000000,1801000000,0,0,8920000000,0,8920000000,2.09,2.07,4276000000,4314000000,1.58669448308,0.607712123652,0.307277411045,0.270648848817,0.239360274781,0.225862716685,11451000000,10086000000,8920000000,0.289432726882,0.239360274781
KO,2018-12-31,31856000000,0,11770000000,20086000000,0,10307000000,10307000000,8700000000,919000000,8350000000,1623000000,0,0,6434000000,0,6434000000,1.51,1.5,4259000000,4299000000,1.54547569202,0.630524861878,0.307194876946,0.273103967855,0.20197137117,0.1875,9786000000,8700000000,6434000000,0.26211702662,0.20197137117
KO,2017-12-31,35410000000,0,13256000000,22154000000,0,12496000000,12496000000,7501000000,841000000,6742000000,5560000000,0,0,1248000000,0,1248000000,0.29,0.29,4272000000,4324000000,1.46160962072,0.625642473877,0.247415984185,0.211832815589,0.0352442812765,0.150240045185,8761000000,7501000000,1248000000,0.190398192601,0.0352442812765
KO,2016-12-31,41863000000,0,16465000000,25398000000,0,15262000000,15262000000,8626000000,733000000,8136000000,1586000000,0,0,6527000000,0,6527000000,1.51,1.49,4317000000,4367000000,1.38378749714,0.606693261353,0.248739937415,0.206053077897,0.155913336359,0.156080548456,10413000000,8626000000,6527000000,0.194348231135,0.155913336359
KO,2015-12-31,44294000000,0,17482000000,26812000000,0,16427000000,16427000000,8728000000,856000000,9605000000,2239000000,0,0,7351000000,0,7351000000,1.69,1.67,4352000000,4405000000,1.30329171396,0.605319004831,0.241522553845,0.197047004109,0.165959272136,0.180046958956,10698000000,8728000000,7351000000,0.216846525489,0.165959272136
KO,2014-12-31,45998000000,0,17889000000,28109000000,0,17218000000,17218000000,9708000000,483000000,9325000000,2201000000,0,0,7098000000,0,7098000000,1.62,1.6,4387000000,4450000000,1.20224719101,0.611091786599,0.254011043958,0.211052654463,0.154311057002,0.178464281056,11684000000,9708000000,7098000000,0.202726205487,0.154311057002
KO,2013-12-31,46854000000,0,18421000000,28433000000,0,17310000000,17310000000,10228000000,463000000,11477000000,2851000000,0,0,8584000000,0,8584000000,1.94,1.9,4434000000,4509000000,1.10201818585,0.606842532121,0.260490032868,0.218295129551,0.183207410253,0.170572416443,12205000000,10228000000,8584000000,0.244952405344,0.183207410253
KO,2012-12-31,48017000000,0,19053000000,28964000000,0,17738000000,17738000000,10779000000,397000000,11809000000,2723000000,0,0,9019000000,0,9019000000,2,1.97,4504000000,4584000000,1.00239965096,0.603203032259,0.265760043318,0.224482995606,0.187829310453,0.163796155528,12761000000,10779000000,9019000000,0.245933731803,0.187829310453
KO,2011-12-31,46542000000,0,18216000000,28326000000,0,17440000000,17440000000,10154000000,417000000,11439000000,2805000000,0,0,8572000000,0,8572000000,3.75,3.69,2284000000,2323000000,1.85105467068,0.60861157664,0.260152120665,0.218168535946,0.184177731941,0.140819045164,12108000000,10154000000,8572000000,0.245778006961,0.184177731941
KO,2010-12-31,35119000000,0,12693000000,22426000000,0,13158000000,13158000000,8449000000,733000000,14243000000,2384000000,0,0,11809000000,0,11809000000,5.12,5.06,2308000000,2333000000,1.74367766824,0.638571713318,0.281670890401,0.240582021128,0.336256727128,0.208348757083,9892000000,8449000000,11809000000,0.405563939748,0.336256727128
KO,2009-12-31,30990000000,-0.0299,11088000000,19902000000,0,11358000000,11671000000,8231000000,355000000,8864000000,2040000000,82000000,0,6824000000,0,6824000000,1.475,1.465,4634362944,4628000000,0.82,0.6422,0.337,0.2975,0.22,0.2032,10455000000,9219000000,6906000000,0.286,0.2202
LLY,2018-12-31,24555700000,0,6430000000,18125700000,5307100000,6631800000,11938900000,3795700000,272100000,3795700000,563700000,0,0,3232000000,0,3232000000,3.14,3.13,1027721000,1033667000,2.23650363221,0.738146336696,0.220099610274,0.154575108834,0.131619135272,0.224978314607,5404700000,3795700000,3232000000,0.154575108834,0.131619135272
LLY,2017-12-31,22871300000,0,6070200000,16801100000,5281800000,6588100000,11869900000,2197400000,225000000,2197400000,2401500000,0,0,-204100000,0,-204100000,-0.19,-0.19,1052023000,1052023000,2.08369969098,0.734593136376,0.1646036736,0.0960767424676,-0.00892384779177,0.245530424593,3764700000,2197400000,-204100000,0.0960767424676,-0.00892384779177
LLY,2016-12-31,21222100000,0,5654900000,15567200000,5243900000,6452000000,11695900000,3374000000,185200000,3374000000,636400000,0,0,2737600000,0,2737600000,2.59,2.58,1058324000,1061825000,2.03282085089,0.733537208853,0.229506033804,0.158985208815,0.128997601557,0.228582468276,4870600000,3374000000,2737600000,0.158985208815,0.128997601557
LLY,2015-12-31,19958700000,0,5037200000,14921500000,4796400000,6533000000,11329400000,2790000000,161200000,2790000000,381600000,0,0,2408400000,0,2408400000,2.27,2.26,1061913000,1065720000,1.99611530233,0.74761883289,0.211321378647,0.13978866359,0.120669181861,0.138926884015,4217700000,2790000000,2408400000,0.13978866359,0.120669181861
LLY,2014-12-31,19615600000,0,4932500000,14683100000,4733600000,6620800000,11354400000,3000300000,148800000,3000300000,609800000,0,0,2390500000,0,2390500000,2.23,2.23,1069932000,1074286000,1.95590373513,0.748541976794,0.223255979934,0.152954791085,0.1218672893,0.222634025979,4379300000,3000300000,2390500000,0.152954791085,0.1218672893
LLY,2013-12-31,23113100000,0,4908100000,18205000000,5531300000,7125600000,12656900000,4684800000,160100000,5889300000,1204500000,0,0,4684800000,0,4684800000,4.33,4.32,1080874000,1084766000,1.95498383983,0.787648562936,0.265234866807,0.202690249253,0.202690249253,0.248127685166,6130400000,4684800000,4684800000,0,0.202690249253
LLY,2012-12-31,22603400000,0,4796500000,17806900000,5278100000,7513500000,12791600000,5408200000,177800000,5408200000,1319600000,0,0,4088600000,0,4088600000,3.67,3.66,1113178000,1113178000,1.96500469826,0.787797411009,0.303954272366,0.239264889353,0.180884291744,0.234690356318,6870400000,5408200000,4088600000,0.239264889353,0.180884291744
LLY,2011-12-31,24286500000,0,5067900000,19218600000,5020800000,7879900000,12900700000,5349500000,186000000,5349500000,1001800000,0,0,4347700000,0,4347700000,3.9,3.9,1113923000,1113967000,1.95705976928,0.791328515842,0.276824573323,0.220266403146,0.179017149445,0.297881539127,6723100000,5349500000,4347700000,0.220266403146,0.179017149445
LLY,2010-12-31,23076000000,0,4366200000,18709800000,4884200000,7053400000,11937600000,6525200000,-185500000,6525200000,1455700000,0,0,5069500000,0,5069500000,4.58,4.58,1105788000,1105813000,1.95991546491,0.810790431617,0.340327613105,0.282769977466,0.219687120818,0,7853400000,6525200000,5069500000,0.282769977466,0.219687120818
LLY,2009-12-31,21836000000,0.0719,4247000000,17589000000,4326500000,6892500000,12231200000,5357800000,0,5357800000,1029000000,0,0,4328800000,0,4328800000,3.94,3.94,1149022405,1149022405,1.96,0.8055,0.305,0.2454,0.198,0.1643,6655600000,5357800000,4328800000,0.2454,0.1982
MA,2019-12-31,16883000000,0,0,16883000000,0,5763000000,7219000000,9664000000,224000000,9731000000,1613000000,0,0,8118000000,0,8118000000,7.98,7.94,1017000000,1022000000,1.31604696673,1,0.670911567849,0.572410116685,0.480838713499,0.459693182491,11327000000,9664000000,8118000000,0.576378605698,0.480838713499
MA,2018-12-31,14950000000,0,0,14950000000,0,5174000000,7668000000,7282000000,186000000,7204000000,1345000000,0,0,5859000000,0,5859000000,5.63,5.6,1041000000,1047000000,0.997134670487,1,0.600401337793,0.487090301003,0.391906354515,0.394180602007,8976000000,7282000000,5859000000,0.481872909699,0.391906354515
MA,2017-12-31,12497000000,0,0,12497000000,0,4526000000,5875000000,6622000000,154000000,6522000000,2607000000,0,0,3915000000,0,3915000000,3.67,3.65,1067000000,1072000000,0.878731343284,1,0.644954789149,0.529887172922,0.313275186045,0.420500920221,8060000000,6622000000,3915000000,0.521885252461,0.313275186045
MA,2016-12-31,10776000000,0,0,10776000000,0,3714000000,5015000000,5761000000,95000000,5646000000,1587000000,0,0,4059000000,0,4059000000,3.7,3.69,1098000000,1101000000,0.760217983651,1,0.649034892353,0.534613956941,0.376670378619,0.396158129176,6994000000,5761000000,4059000000,0.523942093541,0.376670378619
MA,2015-12-31,9667000000,0,0,9667000000,0,3341000000,4589000000,5078000000,61000000,4958000000,1150000000,0,0,3808000000,0,3808000000,3.36,3.35,1134000000,1137000000,0.639401934916,1,0.64218475225,0.525292231302,0.393917451122,0.399917244233,6208000000,5078000000,3808000000,0.512878866246,0.393917451122
MA,2014-12-31,9473000000,0,0,9473000000,0,3184000000,4046000000,5106000000,48000000,5079000000,1462000000,0,0,3617000000,0,3617000000,3.11,3.1,1165000000,1169000000,0.440547476476,1,0.645835532566,0.539005594849,0.381822020479,0.341180196348,6118000000,5106000000,3617000000,0.536155389,0.381822020479
MA,2013-12-31,8346000000,0,0,8346000000,0,2649000000,3585000000,4503000000,14000000,3233000000,1384000000,0,0,3116000000,0,3116000000,2.57,2.56,1211000000,1215000000,0.20987654321,1,0.570452911574,0.539539899353,0.373352504194,0.476875149772,4761000000,4503000000,3116000000,0.387371195782,0.373352504194
MA,2012-12-31,7391000000,0,0,7391000000,0,2429000000,3224000000,3937000000,20000000,3932000000,1174000000,0,0,2759000000,0,2759000000,22.02,21.94,125000000,126000000,1.04761904762,1,0.563793803274,0.532674874848,0.373291841429,0.385874712488,4167000000,3937000000,2759000000,0.531998376404,0.373291841429
MA,2011-12-31,6714000000,0,0,6714000000,0,2196000000,3807000000,2713000000,25000000,2746000000,842000000,0,0,1906000000,0,1906000000,14.9,14.85,128000000,128000000,0.6015625,1,0.432975871314,0.404081024724,0.283884420614,0.388293118856,2907000000,2713000000,1906000000,0.408996127495,0.283884420614
MA,2010-12-31,5539000000,0,0,5539000000,0,1852000000,2634000000,2752000000,52000000,2757000000,910000000,0,0,1846000000,0,1846000000,14.1,14.05,131000000,131000000,0.603053435115,1,0.523560209424,0.496840584943,0.333273153999,0.295360173316,2900000000,2752000000,1846000000,0.497743274959,0.333273153999
MA,2009-12-31,5099000000,0.0214,0,5099000000,0,2698000000,2839000000,2260000000,115000000,2218000000,755000000,0,0,1463000000,0,1463000000,1.119,1.116,1297514440,1300000000,0.06,1,0.485,0.4575,0.287,0.2428,2474000000,2333000000,1463000000,0.435,0.2869
MCD,2019-12-31,21076500000,0,0,21076500000,0,2229400000,6689800000,9069800000,1121900000,8018100000,1992700000,0,0,6025400000,0,6025400000,7.95,7.88,758100000,764900000,4.68283435743,1,0.507090835765,0.430327616065,0.285882380851,0.359699191042,10687700000,9069800000,6025400000,0.380428439257,0.285882380851
MCD,2018-12-31,21025200000,0,0,21025200000,0,2200200000,4611200000,8822600000,981200000,7816100000,1891800000,0,0,5924300000,0,5924300000,7.61,7.54,778200000,785600000,4.14447556008,1,0.490107109564,0.419620265206,0.281771398132,0.326512946369,10304600000,8822600000,5924300000,0.371749139128,0.281771398132
MCD,2017-12-31,22820400000,0,0,22820400000,0,2231300000,6242100000,9552700000,921300000,8573500000,3381200000,0,0,5192300000,0,5192300000,6.43,6.37,807400000,815500000,3.78810545677,1,0.478348319924,0.418603530175,0.227528877671,0.23988186009,10916100000,9552700000,5192300000,0.375694553996,0.227528877671
MCD,2016-12-31,24621900000,0,0,24621900000,0,2384500000,5976500000,7744500000,884800000,6866000000,2179500000,0,0,4686500000,0,4686500000,5.49,5.44,854400000,861200000,3.55109150023,1,0.37612856847,0.314537058472,0.19033868223,0.241658848424,9261000000,7744500000,4686500000,0.278857439921,0.19033868223
MCD,2015-12-31,25413000000,0,0,25413000000,0,2434300000,6249600000,7145500000,638300000,6555700000,2026400000,0,0,4529300000,0,4529300000,4.82,4.8,939400000,944600000,3.41975439339,1,0.342391689293,0.281174989179,0.178227678747,0.25178058474,8701200000,7145500000,4529300000,0.257966395152,0.178227678747
MCD,2014-12-31,27441300000,0,0,27441300000,0,2487900000,6871900000,7949200000,570500000,7372000000,2614200000,0,0,4757800000,0,4757800000,4.85,4.82,980500000,986300000,3.26077258441,1,0.349608072504,0.289680153637,0.173380998714,0.239048441583,9593700000,7949200000,4757800000,0.268646164723,0.173380998714
MCD,2013-12-31,28105700000,0,0,28105700000,0,2385600000,7026000000,8764300000,521900000,8204500000,2618600000,0,0,5585900000,0,5585900000,5.59,5.55,998400000,1006000000,3.09602385686,1,0.368231355206,0.311833542662,0.198746161811,0.246914326987,10349400000,8764300000,5585900000,0.291915874716,0.198746161811
MCD,2012-12-31,27567000000,0,0,27567000000,0,2455200000,6901900000,8604600000,516600000,8079000000,2614200000,0,0,5464800000,0,5464800000,5.41,5.36,1010100000,1020200000,2.83924720643,1,0.366129792868,0.312134073349,0.198237022527,0.246947437153,10093100000,8604600000,5464800000,0.293067798455,0.198237022527
MCD,2011-12-31,27006000000,0,0,27006000000,0,2393700000,6691000000,8529700000,492800000,8012200000,2509100000,0,0,5503100000,0,5503100000,5.33,5.27,1032100000,1044900000,2.49755957508,1,0.368240391024,0.31584462712,0.203773235577,0.257857513145,9944700000,8529700000,5503100000,0.296682218766,0.203773235577
MCD,2010-12-31,24074600000,0,0,24074600000,0,2333300000,5773100000,7473100000,450900000,7000300000,2054000000,0,0,4946300000,0,4946300000,4.64,4.58,1066000000,1080300000,2.22910302694,1,0.36342452211,0.310414295565,0.205457203858,0.255796565675,8749300000,7473100000,4946300000,0.290775339985,0.205457203858
MCD,2009-12-31,22744700000,-0.0331,13952900000,8791800000,0,2234200000,1950800000,6841000000,473200000,6487000000,1936000000,0,0,4551000000,0,4551000000,4.17,4.11,1079186614,1092200000,2.05,0.3865,0.359,0.306,0.2,0.167,8176400000,6960200000,4551000000,0.2852,0.2001
MDT,2019-04-26,30557000000,0,9155000000,21402000000,2330000000,10418000000,14512000000,6268000000,1444000000,5197000000,547000000,0,0,4631000000,0,4631000000,3.44,3.41,1346400000,1357500000,1.98379373849,0.700395981281,0.292142553261,0.205124848644,0.151552835684,0.192198186995,8927000000,6268000000,4631000000,0.170075596426,0.151552835684
MDT,2018-04-27,29953000000,0,9055000000,20898000000,2253000000,9974000000,14027000000,6651000000,1146000000,5675000000,2580000000,0,0,3104000000,0,3104000000,2.29,2.27,1356700000,1368200000,1.82283291916,0.697693052449,0.309885487263,0.222047875004,0.103629018796,0.120722465195,9282000000,6651000000,3104000000,0.189463492805,0.103629018796
MDT,2017-04-28,29710000000,0,9291000000,20419000000,2193000000,9711000000,13884000000,5330000000,1094000000,4602000000,578000000,0,0,4028000000,0,4028000000,2.92,2.89,1378900000,1391400000,1.70763260026,0.687277011107,0.277953550993,0.179400875126,0.135577246718,0.189363850555,8258000000,5330000000,4028000000,0.154897340963,0.135577246718
MDT,2016-04-29,28833000000,0,9142000000,19691000000,2224000000,9469000000,13624000000,5291000000,1386000000,4336000000,798000000,0,0,3538000000,0,3538000000,2.51,2.48,1409600000,1425900000,1.50010519672,0.682932750668,0.28231540249,0.183505011619,0.122706620886,0.144695314397,8140000000,5291000000,3538000000,0.150383241425,0.122706620886
MDT,2015-04-24,20261000000,0,6309000000,13952000000,1640000000,6904000000,9277000000,3766000000,666000000,3486000000,811000000,0,0,2675000000,0,2675000000,2.44,2.41,1095500000,1109000000,1.20559062218,0.688613592616,0.254084201175,0.185874339865,0.132027047036,0.213760426435,5148000000,3766000000,2675000000,0.172054686343,0.132027047036
MDT,2014-04-25,17005000000,0.0250150693189,4333000000,12672000000,1477000000,5847000000,8859000000,3813000000,108000000,3705000000,640000000,0,0,3065000000,0,3065000000,3.06,3.02,1000814792,1002100000,1.12,0.7452,0.274,0.2242,0.18,0.2683,4663000000,3813000000,3065000000,0.2179,0.1802
MDT,2013-04-26,16590000000,0.0250865051903,4126000000,12464000000,1557000000,5698000000,8062000000,4402000000,151000000,4251000000,784000000,0,0,3467000000,0,3467000000,3.4,3.37,1013805980,1019300000,1.04,0.7513,0.315,0.2653,0.209,0.2703,5221000000,4402000000,3467000000,0.2562,0.209
MDT,2012-04-27,16184000000,0.0435904049523,3889000000,12295000000,1490000000,5623000000,8001000000,4294000000,149000000,4347000000,730000000,0,-202000000,3617000000,0,3617000000,3.43,3.41,1040590542,1053900000,0.97,0.7597,0.329,0.2778,0.223,0.2463,5329000000,4496000000,3617000000,0.2686,0.2235
MDT,2011-04-29,15508000000,0.00753638253638,3700000000,11808000000,1472000000,5427000000,7866000000,3942000000,278000000,3705000000,609000000,0,-41000000,3096000000,0,3096000000,2.87,2.86,1069376816,1077400000,0.9,0.7614,0.309,0.2568,0.2,0.2089,4787000000,3983000000,3096000000,0.2389,0.1996
MDT,2010-04-30,15392000000,0.0543,3582000000,11810000000,1424000000,5282000000,7620000000,4190000000,246000000,3960000000,861000000,0,-16000000,3099000000,0,3099000000,2.8,2.79,1101531952,1106300000,0.82,0.7673,0.323,0.2733,0.201,0.2271,4978000000,4206000000,3099000000,0.2573,0.2013
MRK,2019-12-31,46840000000,0,14112000000,32728000000,9872000000,10615000000,20487000000,11464000000,893000000,11464000000,1687000000,0,0,9843000000,0,9843000000,3.84,3.81,2565000000,2580000000,2.20736434109,0.698719043553,0.322715627669,0.244748078565,0.210140905209,0.212788215201,15116000000,11464000000,9843000000,0.244748078565,0.210140905209
MRK,2018-12-31,42294000000,0,13509000000,28785000000,9752000000,10102000000,19854000000,8701000000,772000000,8701000000,2508000000,0,0,6220000000,0,6220000000,2.34,2.32,2664000000,2679000000,1.93057110862,0.680592991914,0.312573887549,0.205726580602,0.147065777652,0.196410838417,13220000000,8701000000,6220000000,0.205726580602,0.147065777652
